Modulo,Domanda,Opzione,Risposta Corretta
M3 - UD2,I controlli ISO 27001 nella Rev. 2022 sono raccolti nei seguenti gruppi:,La tecnologia,VERO
M3 - UD2,I controlli ISO 27001 nella Rev. 2022 sono raccolti nei seguenti gruppi:,Gli aspetti organizzativi,VERO
M3 - UD2,I controlli ISO 27001 nella Rev. 2022 sono raccolti nei seguenti gruppi:,La Supply Chain,FALSO
M3 - UD2,I Controlli ISO/IEC 27001 (Allegato A),Sono le appropriate contromisure selezionate dalle organizzazioni per affrontare i rischi per la cyber security identificati.,VERO
M3 - UD2,I Controlli ISO/IEC 27001 (Allegato A),"Come indicato nel documento ISO/IEC 27002 associato all'Annex A di ISO 27001, sono strutturati secondo uno schema a 3 livelli.",VERO
M3 - UD2,I Controlli ISO/IEC 27001 (Allegato A),"Come indicato nel documento ISO/IEC 27002 associato all'Annex A di ISO 27001, sono strutturati secondo uno schema a 2 livelli.",FALSO
M3 - UD2,I Controlli ISO/IEC 27001 (Allegato A),Sono 114 secondo l'edizione ISO/IEC 27001/2 2013.,VERO
M3 - UD2,I Controlli ISO/IEC 27001 (Allegato A),Sono 116 secondo l'edizione ISO/IEC 27001/2 2016.,FALSO
M3 - UD2,I Controlli ISO/IEC 27001 (Allegato A),Sono 93 secondo l'edizione ISO/IEC 27001/2 2022.,VERO
M3 - UD2,I Controlli secondo ISO/IEC 27001,Sono le appropriate contromisure selezionate per affrontare i rischi per la cyber security,VERO
M3 - UD2,I Controlli secondo ISO/IEC 27001,Sono pratiche da attuare per annullare completamente i rischi di cyber sicurezza,FALSO
M3 - UD2,I Controlli secondo ISO/IEC 27001,Sono strutturati secondo uno schema a tre livelli (edizione 2013),VERO
M3 - UD2,I Controlli secondo ISO/IEC 27001,Sono strutturati secondo uno schema a quattro livelli (edizione 2013),FALSO
M3 - UD2,I Controlli secondo ISO/IEC 27001,Sono riuniti in quattro gruppi di controlli (edizione 2022),VERO
M3 - UD2,I Controlli secondo ISO/IEC 27001,Di solito non si modificano nelle varie revisioni dello standard,FALSO
M3 - UD2,I Documenti NIST Special Publications sono raggruppati nelle serie,SP 800 Computer security,VERO
M3 - UD2,I Documenti NIST Special Publications sono raggruppati nelle serie,SP 1800 Cybersecurity Practice Guides,VERO
M3 - UD2,I Documenti NIST Special Publications sono raggruppati nelle serie,SP 1700 Cybersecurity Development Guides,FALSO
M3 - UD2,I Documenti NIST Special Publications sono raggruppati nelle serie,SP 500 Information technology (relevant documents),VERO
M3 - UD2,I Documenti NIST Special Publications sono raggruppati nelle serie,SP 300 Information technology (relevant documents),FALSO
M3 - UD2,I Documenti NIST Special Publications sono raggruppati nelle serie,SP 600 Computer system management,FALSO
M3 - UD2,I Foundational Requirements (Requisiti Fondazionali) di IEC 62443,Sono requisiti sviluppati specificatamente per una completa comprensione dei requisiti degli IACS,VERO
M3 - UD2,I Foundational Requirements (Requisiti Fondazionali) di IEC 62443,Sono complessivamente sette,VERO
M3 - UD2,I Foundational Requirements (Requisiti Fondazionali) di IEC 62443,Sono complessivamente otto,FALSO
M3 - UD2,I Foundational Requirements (Requisiti Fondazionali) di IEC 62443,Sono i requisiti base da cui si sviluppano i requisiti di sistema e di componente (SR e CR) al crescere dei livelli di sicurezza,VERO
M3 - UD2,I Foundational Requirements (Requisiti Fondazionali) di IEC 62443,Sono uno strumento fondamentale per realizzare assessment di sicurezza per gli IACS,VERO
M3 - UD2,I Foundational Requirements (Requisiti Fondazionali) di IEC 62443,Sostituiscono completamente i requisiti del modello CIA (Confientiality Integrity e Availability),FALSO
M3 - UD2,I Foundational Requirements secondo ISA/IEC 62443,"Sono stati definiti dal momento che il classico modello CIA (Confidentiality, Integrity e Availability) non si adatta (o non assicura una completa comprensione) interamente ai requisiti richiesti per gli IACS (Industrial Automation and Control Systems).",VERO
M3 - UD2,I Foundational Requirements secondo ISA/IEC 62443,"Sono stati definiti dal momento che il classico modello CIA (Confidentiality, Integrity e Availability) non assicura una completa comprensione dei requisiti per gli apparati di rete.",VERO
M3 - UD2,I Foundational Requirements secondo ISA/IEC 62443,Sono sette requisiti di base.,VERO
M3 - UD2,I Foundational Requirements secondo ISA/IEC 62443,Sono quattordici requisiti di base.,FALSO
M3 - UD2,I Foundational Requirements secondo ISA/IEC 62443,Sono otto requisiti di base.,FALSO
M3 - UD2,I Foundational Requirements secondo ISA/IEC 62443,Focalizzano gli aspetti di cyber sicurezza in relazione al funzionamento degli IACS.,VERO
M3 - UD2,I Framework Profile del NIST CSF,Possono essere visti come una fotografia dello stato corrente di implementazione del Framework Core all'interno dell'organizzazione,VERO
M3 - UD2,I Framework Profile del NIST CSF,"Possono essere utilizzati per definire un percorso a ""tappe"" (ogni tappa un determinato profilo) per raggiungere determinati obiettivi di sicurezza",VERO
M3 - UD2,I Framework Profile del NIST CSF,Racchiudono al loro interno obiettivi organizzativi in relazione al business,VERO
M3 - UD2,I Framework Profile del NIST CSF,Racchiudono la propensione al rischio dell'organizzazione in relazione alle minacce ambientali,VERO
M3 - UD2,I Framework Profile del NIST CSF,Riguardano unicamente le buone pratiche che l'organizzazione intende implementare,FALSO
M3 - UD2,I Framework Profile del NIST CSF,Identificano solamente lo stato corrente e non permettono di implementare percorsi di miglioramento,FALSO
M3 - UD2,I Livelli di Sicurezza secondo ISA/IEC 62443-1-1,"Sono tre: 1= Basso, 2=Medio e 3=Alto.",VERO
M3 - UD2,I Livelli di Sicurezza secondo ISA/IEC 62443-1-1,Rappresentano un metodo qualitativo per identificare la sicurezza in ciascuna zona.,VERO
M3 - UD2,I Livelli di Sicurezza secondo ISA/IEC 62443-1-1,"Sono tre: Target, Achieved e Capability.",FALSO
M3 - UD2,I Livelli di Sicurezza secondo ISA/IEC 62443-1-1,Hanno tre tipologie di Livelli per la gestione continua.,VERO
M3 - UD2,I Livelli di Sicurezza secondo ISA/IEC 62443-1-1,Valgono per le zone ma possono essere applicati anche a componenti e sistemi anche se con un numero di livelli maggiore.,VERO
M3 - UD2,I Livelli di Sicurezza secondo ISA/IEC 62443-1-1,Valgono solamente per le zone e non per componenti e sistemi.,FALSO
M3 - UD2,I Livelli di Sicurezza secondo ISA/IEC 62443-3-3,"Sono quattro: da SL1= Protezione contro violazioni casuali a SL4=Protezione contro violazioni con mezzi sofisticati, risorse estese, skill specifici e alta motivazione.",VERO
M3 - UD2,I Livelli di Sicurezza secondo ISA/IEC 62443-3-3,Rappresentano un metodo qualitativo per identificare la sicurezza in ciascuna zona.,FALSO
M3 - UD2,I Livelli di Sicurezza secondo ISA/IEC 62443-3-3,"Sono tre: da SL1 = Protezione contro violazioni casuali a SL3 Protezione contro violazioni con mezzi sofisticati, risorse estese, skill specifici e alta motivazione",FALSO
M3 - UD2,I Livelli di Sicurezza secondo ISA/IEC 62443-3-3,Per la corretta definizione dei requisiti di sicurezza vengono declinati per ciascuno dei requisiti derivati dai requisiti di base o fondazionali.,VERO
M3 - UD2,I Livelli di Sicurezza secondo ISA/IEC 62443-3-3,Possono avere i requisiti di base più un certo numero di requisiti di rinforzo (Requirement Enhancement – RE).,VERO
M3 - UD2,I Livelli di Sicurezza secondo ISA/IEC 62443-3-3,"Hanno quattro tipologie di Livelli per la gestione continua: SL (Target), SL (Achieved), SL (Capability) e SL (Overflow).",FALSO
M3 - UD2,I Maturity Level secondo ISA/IEC 62443-4-1,Sono 4 livelli di maturità dei fornitori di componenti (prodotti) da un livello “Iniziale” (1) ad un livello quantitativamente gestito o di “Miglioramento” (4).,VERO
M3 - UD2,I Maturity Level secondo ISA/IEC 62443-4-1,Sono 3 livelli di maturità dei fornitori di componenti (prodotti) da un livello “Iniziale” (1) ad un livello quantitativamente gestito o di “Miglioramento” (3).,FALSO
M3 - UD2,I Maturity Level secondo ISA/IEC 62443-4-1,Sono 4 livelli di maturità dei fornitori di sistemi da un livello “Iniziale” (1) ad un livello quantitativamente gestito o di “Miglioramento” (4).,FALSO
M3 - UD2,I Maturity Level secondo ISA/IEC 62443-4-1,"Identificano i processi di sviluppo del prodotto in termini di documentazione, ripetibilità e controllo dei processi, skill del personale.",VERO
M3 - UD2,I Maturity Level secondo ISA/IEC 62443-4-1,"Identificano i processi di sviluppo del prodotto e dei sistemi in termini di documentazione, ripetibilità e controllo dei processi, skill del personale.",FALSO
M3 - UD2,I Maturity Level secondo ISA/IEC 62443-4-1,Hanno livelli intermedi di tipo; “Gestito” con processi codificati e ripetibili e “Definito” in cui ci sono anche evidenze che i processi siano praticati.,VERO
M3 - UD2,I nuovi controlli di ISO 27001 Rev. 2022 sono specializzati per:,Una maggior sicurezza nella gestione dei servizi Cloud,VERO
M3 - UD2,I nuovi controlli di ISO 27001 Rev. 2022 sono specializzati per:,Una migliore preparazione dell'ICT in relazione alle problematiche di Business Continuity,VERO
M3 - UD2,I nuovi controlli di ISO 27001 Rev. 2022 sono specializzati per:,Per privilegiare l'utilizzo di software di prodotto solo da determinati fornitori,FALSO
M3 - UD2,I nuovi controlli di ISO 27001 Rev. 2022 sono specializzati per:,Migliore protezione dei dati anche in relazione del loro trattamento in funzione del GDPR,VERO
M3 - UD2,I nuovi controlli di ISO 27001 Rev. 2022 sono specializzati per:,Il miglioramento dell'Internet Browsing attraverso l'uso del filtraggio dei siti,VERO
M3 - UD2,I nuovi controlli di ISO 27001 Rev. 2022 sono specializzati per:,Lo sviluppo sicuro del codice software,VERO
M3 - UD2,I quattro Gruppi di Controlli ISO 27001:2022 sono,A.5 Organizational,VERO
M3 - UD2,I quattro Gruppi di Controlli ISO 27001:2022 sono,A.6 People,VERO
M3 - UD2,I quattro Gruppi di Controlli ISO 27001:2022 sono,A.5 Operational,FALSO
M3 - UD2,I quattro Gruppi di Controlli ISO 27001:2022 sono,A.7 Physical,VERO
M3 - UD2,I quattro Gruppi di Controlli ISO 27001:2022 sono,A.8 Vocabulary,FALSO
M3 - UD2,I quattro Gruppi di Controlli ISO 27001:2022 sono,A.8 Technological,VERO
M3 - UD2,I Requisiti di Sicurezza (SR) secondo ISO/IEC 62443-3-3,Sono requisiti di sistema,VERO
M3 - UD2,I Requisiti di Sicurezza (SR) secondo ISO/IEC 62443-3-3,Sono requisiti di gestione,FALSO
M3 - UD2,I Requisiti di Sicurezza (SR) secondo ISO/IEC 62443-3-3,Sono definiti e raggruppati per ciascuno dei sette Fondational Requirements,VERO
M3 - UD2,I Requisiti di Sicurezza (SR) secondo ISO/IEC 62443-3-3,Sono associati a quattro livelli di sicurezza (SL) crescenti (da SL1 a SL4),VERO
M3 - UD2,I Requisiti di Sicurezza (SR) secondo ISO/IEC 62443-3-3,Possono avere un certo numero di requisiti di rinforzo RE (Requirement Enhancement),VERO
M3 - UD2,I Requisiti di Sicurezza (SR) secondo ISO/IEC 62443-3-3,Sono esattamente equivalenti ai Component Requirements (CR) del ISA/IEC 62443 4-2,FALSO
M3 - UD2,I requisiti di un ISMS secondo ISO/IEC 27001,"Sono necessari per stabilire, attuare, mantenere e migliorare, in modo continuo, un sistema di gestione per la sicurezza delle informazioni nel contesto di un’organizzazione",VERO
M3 - UD2,I requisiti di un ISMS secondo ISO/IEC 27001,Includono i criteri per la valutazione e il trattamento dei rischi relativi alla sicurezza delle informazioni adattati alla necessità dell’organizzazione,VERO
M3 - UD2,I requisiti di un ISMS secondo ISO/IEC 27001,Sono indipendenti dai controlli (ovvero le contromisure) presenti nell'Allegato A dello stesso documento,FALSO
M3 - UD2,I requisiti di un ISMS secondo ISO/IEC 27001,Sono necessari per certificare la conformità di un sistema informativo a questo standard,VERO
M3 - UD2,I requisiti di un ISMS secondo ISO/IEC 27001,Utilizzano il risk management come base per decidere azioni e quali contromisure (controlli) mettere in atto,VERO
M3 - UD2,I requisiti di un ISMS secondo ISO/IEC 27001,Possono essere utilizzati per decidere le strategie per gestire la sicurezza delle informazioni in base a criteri deterministici,FALSO
M3 - UD2,I Riferimenti Informativi nel Framework Core del NIST CSF,"Sono esaustivi, ovvero rappresentano regole precise da applicare.",FALSO
M3 - UD2,I Riferimenti Informativi nel Framework Core del NIST CSF,Sono collegamenti a fonti esterne che forniscono ulteriori dettagli e orientamenti su come implementare le attività di sicurezza descritte nelle sottocategorie.,VERO
M3 - UD2,I Riferimenti Informativi nel Framework Core del NIST CSF,Possono fare riferimento ad altri standard internazionali.,VERO
M3 - UD2,I Riferimenti Informativi nel Framework Core del NIST CSF,Sono solo illustrativi.,VERO
M3 - UD2,I Riferimenti Informativi nel Framework Core del NIST CSF,Sono obbligatori.,FALSO
M3 - UD2,I Riferimenti Informativi nel Framework Core del NIST CSF,Forniscono un ponte tra le sottocategorie del framework e le pratiche di sicurezza specifiche del settore o della regolamentazione.,VERO
M3 - UD2,Il ciclo PDCA,È il ciclo Plan Do Check Act detto anche ciclo di Deming o ciclo di Shewhart.,VERO
M3 - UD2,Il ciclo PDCA,È il ciclo Process Do Control Alert detto anche ciclo di Deming o ciclo di Shewhart.,FALSO
M3 - UD2,Il ciclo PDCA,È un approccio al miglioramento continuo dei processi aziendali.,VERO
M3 - UD2,Il ciclo PDCA,È esplicitamente indicato in ambito ISO 27000 per rappresentare il meccanismo ciclico di monitoraggio e miglioramento del sistema di gestione.,VERO
M3 - UD2,Il ciclo PDCA,È esplicitamente indicato in ambito ISO 27000 per monitorare i cicli di manutenzione programmata dei sistemi.,FALSO
M3 - UD2,Il ciclo PDCA,Non è esplicitamente indicato in ambito ISO 27000 ma tutto lo standard è ispirato ad esso.,FALSO
M3 - UD2,"Il controllo ISO/IEC 27001: 2022 ""ICT readiness for business continuity"" ovvero la capacità dell'ICT di reagire a situazioni impreviste per garantire la continuità operativa",E' un controllo di tipo Correttivo,VERO
