Modulo,Domanda,Opzione,Risposta Corretta
Modulo 1 - Unità didattica 3,Quali delle seguenti funzioni appartengono al livello ISO/OSI di Collegamento (2),Indirizzamento Logico,FALSO
Modulo 1 - Unità didattica 3,Quali delle seguenti funzioni appartengono al livello ISO/OSI di Collegamento (2),Incapsulamento del Pacchetto,FALSO
Modulo 1 - Unità didattica 3,Quali delle seguenti funzioni appartengono al livello ISO/OSI di Collegamento (2),Gestione delle Connessioni,FALSO
Modulo 1 - Unità didattica 3,Quali delle seguenti funzioni appartengono al livello ISO/OSI di Rete (3),Correggere gli errori mediante ritrasmissione,FALSO
Modulo 1 - Unità didattica 3,Quali delle seguenti funzioni appartengono al livello ISO/OSI di Rete (3),Incapsulamento del Pacchetto,VERO
Modulo 1 - Unità didattica 3,Quali delle seguenti funzioni appartengono al livello ISO/OSI di Rete (3),Gestione Errore e Diagnostica,VERO
Modulo 1 - Unità didattica 3,Quali delle seguenti funzioni appartengono al livello ISO/OSI di Rete (3),Frammentazione e Riassemblaggio,VERO
Modulo 1 - Unità didattica 3,Quali delle seguenti funzioni appartengono al livello ISO/OSI di Rete (3),Gestione delle Connessioni,VERO
Modulo 1 - Unità didattica 3,Quali delle seguenti funzioni appartengono al livello ISO/OSI di Rete (3),Servizio orientato alla connessione,FALSO
Modulo 1 - Unità didattica 3,Quali delle seguenti funzioni appartengono al livello ISO/OSI di Trasporto (4),Servizio orientato alla connessione,VERO
Modulo 1 - Unità didattica 3,Quali delle seguenti funzioni appartengono al livello ISO/OSI di Trasporto (4),Corretto ordine di consegna,VERO
Modulo 1 - Unità didattica 3,Quali delle seguenti funzioni appartengono al livello ISO/OSI di Trasporto (4),Trasferimento affidabile,VERO
Modulo 1 - Unità didattica 3,Quali delle seguenti funzioni appartengono al livello ISO/OSI di Trasporto (4),Controllo di flusso,VERO
Modulo 1 - Unità didattica 3,Quali delle seguenti funzioni appartengono al livello ISO/OSI di Trasporto (4),Controllo di congestione,VERO
Modulo 1 - Unità didattica 3,Quali delle seguenti funzioni appartengono al livello ISO/OSI di Trasporto (4),Definizione della sessione,FALSO
Modulo 1 - Unità didattica 3,Quali delle seguenti funzioni appartengono al livello ISO/OSI Presentazione (6),Crittografia,VERO
Modulo 1 - Unità didattica 3,Quali delle seguenti funzioni appartengono al livello ISO/OSI Presentazione (6),Controllare il flusso,FALSO
Modulo 1 - Unità didattica 3,Quali delle seguenti funzioni appartengono al livello ISO/OSI Presentazione (6),Formattazione,VERO
Modulo 1 - Unità didattica 3,Quali delle seguenti funzioni appartengono al livello ISO/OSI Presentazione (6),Accesso condiviso al canale MAC (Medium Access Control),FALSO
Modulo 1 - Unità didattica 3,Quali delle seguenti funzioni appartengono al livello ISO/OSI Presentazione (6),Data Framing,FALSO
Modulo 1 - Unità didattica 3,Quali delle seguenti funzioni appartengono al livello ISO/OSI Presentazione (6),Compressione dei dati,VERO
Modulo 1 - Unità didattica 3,Quali delle seguenti funzioni appartengono al livello ISO/OSI Sessione (5),Servizio orientato alla connessione,FALSO
Modulo 1 - Unità didattica 3,Quali delle seguenti funzioni appartengono al livello ISO/OSI Sessione (5),Corretto ordine di consegna,FALSO
Modulo 1 - Unità didattica 3,Quali delle seguenti funzioni appartengono al livello ISO/OSI Sessione (5),Trasferimento affidabile,FALSO
Modulo 1 - Unità didattica 3,Quali delle seguenti funzioni appartengono al livello ISO/OSI Sessione (5),Definizione della sessione,VERO
Modulo 1 - Unità didattica 3,Quali delle seguenti funzioni appartengono al livello ISO/OSI Sessione (5),Frammentazione e Riassemblaggio,FALSO
Modulo 1 - Unità didattica 3,Quali delle seguenti funzioni appartengono al livello ISO/OSI Sessione (5),Sincronizzazione,VERO
Modulo 1 - Unità didattica 3,Quali di questi livelli ISO/OSI sono livelli logici legati agli Host,Livello 2 – Collegamento,FALSO
Modulo 1 - Unità didattica 3,Quali di questi livelli ISO/OSI sono livelli logici legati agli Host,Livello 3 – Rete,FALSO
Modulo 1 - Unità didattica 3,Quali di questi livelli ISO/OSI sono livelli logici legati agli Host,Livello 4 – Trasporto,VERO
Modulo 1 - Unità didattica 3,Quali di questi livelli ISO/OSI sono livelli logici legati agli Host,Livello 5 – Sessione,VERO
Modulo 1 - Unità didattica 3,Quali di questi livelli ISO/OSI sono livelli logici legati agli Host,Livello 6 – Presentazione,VERO
Modulo 1 - Unità didattica 3,Quali di questi livelli ISO/OSI sono livelli logici legati agli Host,Livello 7 – Applicazione,VERO
Modulo 1 - Unità didattica 3,Quali di questi livelli ISO/OSI sono livelli logici legati ai mezzi di trasmissione,Livello 1 – Fisico,VERO
Modulo 1 - Unità didattica 3,Quali di questi livelli ISO/OSI sono livelli logici legati ai mezzi di trasmissione,Livello 2 – Collegamento,VERO
Modulo 1 - Unità didattica 3,Quali di questi livelli ISO/OSI sono livelli logici legati ai mezzi di trasmissione,Livello 3 – Rete,VERO
Modulo 1 - Unità didattica 3,Quali di questi livelli ISO/OSI sono livelli logici legati ai mezzi di trasmissione,Livello 4 – Trasporto,FALSO
Modulo 1 - Unità didattica 3,Quali di questi livelli ISO/OSI sono livelli logici legati ai mezzi di trasmissione,Livello 5 – Sessione,FALSO
Modulo 1 - Unità didattica 3,Quali di questi livelli ISO/OSI sono livelli logici legati ai mezzi di trasmissione,Livello 6 – Presentazione,FALSO
Modulo 1 - Unità didattica 3,Quali funzioni prevede il livello ISO/OSI Applicazione (7),Scambio di e-mail,VERO
Modulo 1 - Unità didattica 3,Quali funzioni prevede il livello ISO/OSI Applicazione (7),Compressione dei dati,FALSO
Modulo 1 - Unità didattica 3,Quali funzioni prevede il livello ISO/OSI Applicazione (7),Accesso ai database,VERO
Modulo 1 - Unità didattica 3,Quali funzioni prevede il livello ISO/OSI Applicazione (7),Accesso ai siti Web,VERO
Modulo 1 - Unità didattica 3,Quali funzioni prevede il livello ISO/OSI Applicazione (7),Gestione remota di applicazioni distribuite,VERO
Modulo 1 - Unità didattica 3,Quali funzioni prevede il livello ISO/OSI Applicazione (7),Formattazione,FALSO
Modulo 1 - Unità didattica 3,Quali sono le ragioni che hanno portato alla creazione del protocollo TCP/IP,Realizzare una trasmissione stabile tra due host,VERO
Modulo 1 - Unità didattica 3,Quali sono le ragioni che hanno portato alla creazione del protocollo TCP/IP,Realizzare una trasmissione veloce tra due host,FALSO
Modulo 1 - Unità didattica 3,Quali sono le ragioni che hanno portato alla creazione del protocollo TCP/IP,Realizzare una trasmissione monodirezionale affidabile,FALSO
Modulo 1 - Unità didattica 3,Quali sono le ragioni che hanno portato alla creazione del protocollo TCP/IP,"Stabilire una connessione tra un'origine e una destinazione, assicurandosi che rimanga attiva fino alla fine della comunicazione",VERO
Modulo 1 - Unità didattica 3,Quali sono le ragioni che hanno portato alla creazione del protocollo TCP/IP,"Realizzare uno standard per il Packet Switching ovvero la suddivisione di un messaggio in pacchetti piccoli trasmessi indipendentemente, funzionamento alla base di internet",VERO
Modulo 1 - Unità didattica 3,Quali sono le ragioni che hanno portato alla creazione del protocollo TCP/IP,"Realizzare un protocollo affidabile, deterministico e realtime",FALSO
Modulo 1 - Unità didattica 3,Quanti sono i rami di una topologia di rete a Maglia Completa?,(N-1)/2,FALSO
Modulo 1 - Unità didattica 3,Quanti sono i rami di una topologia di rete a Maglia Completa?,N*(N-1)/2,VERO
Modulo 1 - Unità didattica 3,Quanti sono i rami di una topologia di rete a Maglia Completa?,(N-1)2,FALSO
Modulo 1 - Unità didattica 3,Quanti sono i rami di una topologia di rete a Maglia Completa?,N-1,FALSO
Modulo 1 - Unità didattica 3,Quanti sono i rami di una topologia di rete a Maglia Completa?,N/2*(N-1),VERO
Modulo 1 - Unità didattica 3,Quanti sono i rami di una topologia di rete a Maglia Completa?,(N-1)!,FALSO
Modulo 1 - Unità didattica 3,TCP e UDP sono protocolli,Di livello due,FALSO
Modulo 1 - Unità didattica 3,TCP e UDP sono protocolli,Di livello tre,FALSO
Modulo 1 - Unità didattica 3,TCP e UDP sono protocolli,Di livello quattro,VERO
Modulo 1 - Unità didattica 3,TCP e UDP sono protocolli,Di livello quattro che utilizzano il protocollo IP di livello 3,VERO
Modulo 1 - Unità didattica 3,TCP e UDP sono protocolli,Di livello cinque,FALSO
Modulo 1 - Unità didattica 3,TCP e UDP sono protocolli,Di livello sei,FALSO
Modulo 1 - Unità didattica 3,Un cavo in fibra ottica monomodale,Prevede una sola modalità di propagazione: un'unica lunghezza d'onda della luce nel nucleo della fibra,VERO
Modulo 1 - Unità didattica 3,Un cavo in fibra ottica monomodale,Prevede una solo modalità di propagazione: una lunghezza d’onda modulata nel tempo,FALSO
Modulo 1 - Unità didattica 3,Un cavo in fibra ottica monomodale,E' ideale per collegamenti di rete a lungo raggio con larghezza di banda elevata,VERO
Modulo 1 - Unità didattica 3,Un cavo in fibra ottica monomodale,Ha un nucleo di vetro molto più grande del cavo multimodale per garantire minore interferenza,FALSO
Modulo 1 - Unità didattica 3,Un cavo in fibra ottica monomodale,Ha un nucleo di vetro da 8-10 micronm (nella tipologia OS1 e OS2),VERO
Modulo 1 - Unità didattica 3,Un cavo in fibra ottica monomodale,In nessun caso può essere usato per collegamenti locali,FALSO
Modulo 1 - Unità didattica 3,Un Protocollo di Comunicazione,"È un insieme di regole definite mediante specifiche sequenze di istruzioni, di varia tipologia e finalità in base alle entità interessate e al mezzo di comunicazione",VERO
Modulo 1 - Unità didattica 3,Un Protocollo di Comunicazione,Permette la comunicazione tra due o più entità connesse su una architettura di rete o di comunicazione,VERO
Modulo 1 - Unità didattica 3,Un Protocollo di Comunicazione,È un insieme di regole definite mediante specifiche sequenze di istruzioni che possono essere implementate diversamente sulle varie entità interessate alla comunicazione,FALSO
Modulo 1 - Unità didattica 3,Un Protocollo di Comunicazione,"Può essere uno standard con cui sono definiti la sintassi, la semantica e la sincronizzazione della comunicazione",VERO
Modulo 1 - Unità didattica 3,Un Protocollo di Comunicazione,Può essere implementato da hardware o software o in una combinazione di entrambi,VERO
Modulo 1 - Unità didattica 3,Un Protocollo di Comunicazione,Non può gestire una comunicazione seriale punto-punto,FALSO
Modulo 1 - Unità didattica 3,Un Socket TCP,E' un protocollo di rete,FALSO
Modulo 1 - Unità didattica 3,Un Socket TCP,E' una connessione fisica tra due dispositivi,FALSO
Modulo 1 - Unità didattica 3,Un Socket TCP,E' identificato univocamente da un indirizzo IP e una porta.,VERO
Modulo 1 - Unità didattica 3,Un Socket TCP,Può essere utilizzato per comunicazioni multicast,VERO
Modulo 1 - Unità didattica 3,Un Socket TCP,E' un oggetto statico che non può essere chiuso o riaperto,FALSO
Modulo 1 - Unità didattica 3,Un Socket TCP,Può essere utilizzato per connettere contemporaneamente tre host diversi,FALSO
Modulo 1 - Unità didattica 3,Una DMZ (Demilitarised Zone),È una sottorete fisica o logica che contiene ed espone i servizi rivolti all'esterno di un'organizzazione a una rete non attendibile,VERO
Modulo 1 - Unità didattica 3,Una DMZ (Demilitarised Zone),È una sottorete fisica che contiene ed espone i servizi rivolti all'esterno di un'organizzazione a una rete non attendibile,FALSO
Modulo 1 - Unità didattica 3,Una DMZ (Demilitarised Zone),Può essere realizzato attraverso l'uso di uno o due firewall,VERO
Modulo 1 - Unità didattica 3,Una DMZ (Demilitarised Zone),Può essere realizzato solamente attraverso l'uso di due firewall,FALSO
Modulo 1 - Unità didattica 3,Una DMZ (Demilitarised Zone),Si usa solamente nel caso di esposizione di servizi verso internet,FALSO
Modulo 1 - Unità didattica 3,Una DMZ (Demilitarised Zone),È una archietuttura prevista dallo standard IEC 62443,VERO
Modulo 1 - Unità didattica 3,Una rete peer to peer,"Ha nodi che, diversamente dalla rete client-server, possono richiedere e fornire servizi",VERO
Modulo 1 - Unità didattica 3,Una rete peer to peer,"Ha nodi che, analogamente alla rete client-server, condividono lo stesso network",VERO
Modulo 1 - Unità didattica 3,Una rete peer to peer,"Ha nodi che, diversamente dalla rete client-server, sono specializzati per richiedere o fornire servizi",FALSO
Modulo 1 - Unità didattica 3,Una rete peer to peer,Può essere considerata come una rete logica da “pari” a “pari”,VERO
Modulo 1 - Unità didattica 3,Una rete peer to peer,È un’architettura “fisica”,FALSO
Modulo 1 - Unità didattica 3,Una rete peer to peer,È un’architettura “logica”,VERO
Modulo 1 - Unità didattica 3,Una Socket TCP è:,Un’astrazione software standardizzata progettata per essere utilizzabile nei programmi applicativi che permette la trasmissione e la ricezione di dati attraverso una rete,VERO
Modulo 1 - Unità didattica 3,Una Socket TCP è:,È il mezzo attraverso il quale un pacchetto di destinazione viene dotato di tutte le informazioni necessarie per partire alla volta dell'host destinatario,VERO
Modulo 1 - Unità didattica 3,Una Socket TCP è:,La principale responsabile nello stabilire la connessione tra due host e mantenere la sessione per poi rigenerare la connessione all'invio di ulteriori pacchetti,VERO
Modulo 1 - Unità didattica 3,Una Socket TCP è:,Indirettamente responsabile dello hand shake a tre livelli del TCP/IP,FALSO
Modulo 1 - Unità didattica 3,Una Socket TCP è:,Direttamente responsabile dello hand shake a tre livelli del TCP/IP,VERO
Modulo 1 - Unità didattica 3,Una Socket TCP è:,Configurata diversamente sul client e sul server,VERO
Modulo 1 - Unità didattica 3,Una trasmissione deterministica,Viene semplicemente realizzata rispettando la sequenza temporale degli eventi,VERO
Modulo 1 - Unità didattica 3,Una trasmissione deterministica,Viene semplicemente realizzata trasmettendo i messaggi con una bassa latenza,FALSO
Modulo 1 - Unità didattica 3,Una trasmissione deterministica,Viene semplicemente realizzata rispettando il principio di causalità (il nesso causa-effetto),VERO
Modulo 1 - Unità didattica 3,Una trasmissione deterministica,"Se non lo è, la trasmissione è casuale (o semi-casuale)",VERO
Modulo 1 - Unità didattica 3,Una trasmissione deterministica,Concettualmente coincide con la trasmissione real-time,FALSO
Modulo 1 - Unità didattica 3,Una trasmissione deterministica,"Si associa al concetto di real-time, in modo che la trasmissione avvenga secondo una sequenza predeterminata ed entro limiti temporali ben precisi",VERO
Modulo 1 - Unità didattica 3,Una trasmissione non-deterministica,Può avvenire quando due nodi possono iniziare a trasmettere contemporaneamente causando una collisione,VERO
Modulo 1 - Unità didattica 3,Una trasmissione non-deterministica,Garantisce sempre un tempo massimo di attesa fisso per ogni nodo,FALSO
Modulo 1 - Unità didattica 3,Una trasmissione non-deterministica,Elimina completamente il rischio di collisione,FALSO
Modulo 1 - Unità didattica 3,Una trasmissione non-deterministica,Non permette di stabilire un limite superiore certo al tempo di accesso al mezzo,VERO
Modulo 1 - Unità didattica 3,Una trasmissione non-deterministica,"Diminuisce l’efficienza del canale con l’aumentare del numero di nodi attivi, a causa della maggiore probabilità di collisione",VERO
Modulo 1 - Unità didattica 3,Una trasmissione non-deterministica,Prevede che l’ordine di consegna dei pacchetti sia sempre garantito dal livello MAC.,FALSO
